Time,1677626872.4371033{}0.0156,0.0099,5.6251{}0.56{}-4.84,-7.14,0{}-0.07,-0.06{}5{}{}0.9,1.08,1.03,10.43,15.66{}{}-0.03,0.04,-0.32,4.24,4.62{}{}0.05,0.32,-0.33,1.02,1.68{}{}[0. 0. 0. 0. 0.]{}
Time,1677626872.5421023{}0.0156,0.0099,5.6251{}0.56{}-4.84,-7.14,0{}-0.07,-0.06{}5{}{}0.9,1.08,1.02,10.46,15.58{}{}-0.03,0.04,-0.32,4.24,4.62{}{}0.05,0.32,-0.35,0.72,2.3{}{}[0. 0. 0. 0. 0.]{}
Time,1677626872.647586{}0.0156,0.0099,5.6251{}0.56{}-4.84,-7.14,0{}-0.07,-0.06{}4{}{}0.9,1.08,1.02,15.55{}{}-0.03,0.04,-0.32,4.62{}{}0.05,0.32,-0.36,2.48{}{}[0. 0. 0. 0.]{}
Time,1677626872.7548819{}0.0156,0.0099,5.6251{}0.56{}-4.84,-7.14,0{}-0.07,-0.06{}5{}{}0.9,1.08,1.02,10.41,15.58{}{}-0.03,0.04,-0.32,4.24,4.62{}{}0.05,0.32,-0.35,1.2,2.26{}{}[0. 0. 0. 0. 0.]{}
Time,1677626872.861895{}0.0156,0.0099,5.6251{}0.56{}-4.84,-7.14,0{}-0.07,-0.06{}5{}{}0.9,1.08,1.03,10.4,15.65{}{}-0.03,0.04,-0.32,4.24,4.62{}{}0.05,0.32,-0.33,1.27,1.76{}{}[0. 0. 0. 0. 0.]{}
Time,1677626872.967304{}0.0156,0.0099,5.6251{}0.56{}-4.84,-7.14,0{}-0.07,-0.06{}5{}{}0.9,1.08,1.02,10.47,15.56{}{}-0.03,0.07,-0.32,4.24,4.62{}{}0.05,0.31,-0.34,0.41,2.45{}{}[0. 0. 0. 0. 0.]{}
Time,1677626873.0740137{}0.0156,0.0099,5.6251{}0.56{}-4.84,-7.14,0{}-0.07,-0.06{}5{}{}0.9,1.08,1.02,10.38,15.62{}{}-0.03,0.07,-0.32,4.24,4.62{}{}0.05,0.31,-0.35,1.43,1.98{}{}[0. 0. 0. 0. 0.]{}
Time,1677626873.1780095{}0.0156,0.0099,5.6251{}0.56{}-4.84,-7.14,0{}-0.07,-0.06{}4{}{}0.9,1.08,1.05,15.82{}{}-0.03,0.07,-0.35,4.1{}{}0.05,0.31,-0.2,1.46{}{}[0. 0. 0. 0.]{}
Time,1677626873.2891235{}0.0156,0.0099,5.6251{}0.56{}-4.84,-7.14,0{}-0.07,-0.06{}5{}{}0.9,1.08,1.02,10.43,15.6{}{}-0.03,0.07,-0.32,4.24,4.62{}{}0.05,0.31,-0.34,1.03,2.13{}{}[0. 0. 0. 0. 0.]{}
Time,1677626873.399604{}0.0156,0.0099,5.6251{}0.56{}-4.84,-7.14,0{}-0.07,-0.06{}5{}{}0.9,1.08,1.02,10.61,15.63{}{}-0.03,0.07,-0.32,3.89,4.62{}{}0.05,0.31,-0.34,0.31,1.92{}{}[0. 0. 0. 0. 0.]{}
