Time,1677622265.7132738{}0.0251,-0.0031,5.4398{}2.41{}0,0,0{}0.0,0.0{}12{}{}0.34,0.69,2.32,2.49,3.67,5.92,5.97,8.74,9.34,9.2,10.53,18.41{}{}-0.12,-0.34,0.68,0.68,0.78,0.96,-1.62,-3.77,-4.26,-4.74,-4.48,0.58{}{}-0.16,0.13,0.1,0.84,1.77,1.36,1.97,3.25,2.1,3.24,3.4,2.09{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622265.8218741{}0.0251,-0.0031,5.4398{}2.41{}0,0,0{}0.0,0.0{}12{}{}0.34,0.68,2.32,2.49,3.67,5.92,5.98,8.73,9.34,9.19,10.53,18.36{}{}-0.12,-0.37,0.68,0.68,0.78,0.96,-1.62,-3.77,-4.26,-4.74,-4.48,0.58{}{}-0.16,0.12,0.09,0.84,1.77,1.36,1.96,3.28,2.11,3.26,3.42,2.48{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622265.9297724{}0.0251,-0.0031,5.4398{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.68,2.32,2.49,3.68,5.93,5.98,8.76,9.2,10.51,18.38{}{}-0.12,-0.37,0.68,0.68,0.78,0.96,-1.62,-3.77,-4.74,-4.48,0.58{}{}-0.16,0.12,0.09,0.84,1.76,1.35,1.96,3.19,3.24,3.49,2.29{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622266.0365963{}0.0251,-0.0031,5.4398{}2.41{}0,0,0{}0.0,0.0{}10{}{}0.34,0.68,2.48,3.68,5.93,5.97,8.77,9.19,10.5,18.39{}{}-0.12,-0.37,0.68,0.78,0.96,-1.62,-3.77,-4.74,-4.48,0.58{}{}-0.16,0.12,0.86,1.76,1.35,1.96,3.18,3.26,3.5,2.19{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622266.1485066{}0.0251,-0.0031,5.4398{}2.41{}0,0,0{}0.0,0.0{}12{}{}0.34,0.68,2.36,2.48,3.68,5.92,5.98,8.79,9.34,9.19,10.46,18.43{}{}-0.12,-0.37,0.61,0.68,0.78,0.96,-1.62,-3.77,-4.26,-4.74,-4.48,0.58{}{}-0.16,0.12,0.13,0.86,1.76,1.36,1.95,3.12,2.1,3.25,3.64,1.9{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622266.2636395{}0.0251,-0.0031,5.4398{}2.41{}0,0,0{}0.0,0.0{}12{}{}0.34,0.68,2.36,2.48,3.67,5.93,5.98,8.78,9.33,9.19,10.47,18.39{}{}-0.12,-0.37,0.61,0.68,0.78,0.96,-1.62,-3.77,-4.26,-4.74,-4.48,0.58{}{}-0.16,0.12,0.13,0.85,1.77,1.35,1.96,3.14,2.14,3.24,3.58,2.21{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622266.3716028{}0.0251,-0.0031,5.4398{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.68,2.36,2.48,3.68,5.93,5.98,8.78,9.19,10.48,18.34{}{}-0.12,-0.37,0.61,0.68,0.78,0.96,-1.62,-3.77,-4.74,-4.48,0.58{}{}-0.16,0.12,0.13,0.87,1.76,1.35,1.96,3.14,3.26,3.57,2.6{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622266.4769099{}0.0251,-0.0031,5.4398{}2.41{}0,0,0{}0.0,0.0{}12{}{}0.34,0.68,2.36,2.48,3.68,5.93,5.98,8.8,9.37,9.19,10.48,18.39{}{}-0.12,-0.37,0.61,0.68,0.78,0.96,-1.62,-3.77,-4.25,-4.74,-4.48,0.58{}{}-0.16,0.12,0.13,0.86,1.75,1.35,1.96,3.09,1.84,3.26,3.56,2.26{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622266.5834312{}0.0251,-0.0031,5.4398{}2.41{}0,0,0{}0.0,0.0{}12{}{}0.34,0.68,2.36,2.49,3.68,5.92,5.98,8.79,9.34,9.2,10.47,18.43{}{}-0.12,-0.37,0.61,0.68,0.78,0.96,-1.62,-3.77,-4.26,-4.74,-4.48,0.58{}{}-0.16,0.12,0.12,0.83,1.75,1.36,1.96,3.12,2.11,3.24,3.6,1.91{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622266.6879442{}0.0251,-0.0031,5.4398{}2.41{}0,0,0{}0.0,0.0{}10{}{}0.34,0.68,2.49,3.68,5.92,5.98,8.8,9.2,10.45,18.39{}{}-0.12,-0.37,0.68,0.78,0.96,-1.62,-3.77,-4.74,-4.48,0.58{}{}-0.16,0.11,0.82,1.75,1.36,1.96,3.08,3.23,3.64,2.25{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622266.7925723{}0.0251,-0.0031,5.4398{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.68,2.49,3.68,5.93,5.98,8.79,9.37,9.19,10.46,18.41{}{}-0.12,-0.37,0.68,0.78,0.96,-1.62,-3.77,-4.25,-4.74,-4.48,0.58{}{}-0.16,0.11,0.82,1.76,1.35,1.96,3.11,1.85,3.25,3.62,2.04{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
