Time,1677625774.7096214{}0.0252,-0.0042,5.4212{}2.36{}0,0,0{}-0.01,0.0{}10{}{}2.32,3.82,5.9,6.04,5.99,7.8,8.94,9.27,10.56,18.39{}{}0.68,0.78,0.96,-1.21,3.25,0.5,-3.77,-4.74,-4.48,1.74{}{}0.12,1.5,1.47,1.97,1.29,1.5,2.65,3.03,3.32,1.79{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677625774.819377{}0.0252,-0.0042,5.4212{}2.36{}0,0,0{}-0.01,0.0{}10{}{}2.32,3.81,5.9,6.05,5.99,7.79,9.02,9.28,10.59,18.33{}{}0.68,0.78,0.96,-1.21,3.25,0.5,-3.78,-4.74,-4.48,1.16{}{}0.1,1.51,1.47,1.96,1.3,1.56,2.47,2.99,3.23,2.68{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677625774.9273653{}0.0252,-0.0042,5.4212{}2.36{}0,0,0{}-0.01,0.0{}9{}{}2.32,3.81,5.9,6.04,7.8,8.95,9.25,10.64,18.41{}{}0.68,0.78,0.96,-1.21,0.5,-3.77,-4.74,-4.48,1.74{}{}0.11,1.51,1.44,1.97,1.52,2.64,3.09,3.07,1.54{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677625775.040694{}0.0252,-0.0042,5.4212{}2.36{}0,0,0{}-0.01,0.0{}9{}{}2.32,3.82,5.91,6.05,7.82,8.94,9.23,10.6,18.4{}{}0.68,0.78,0.96,-1.21,0.5,-3.77,-4.74,-4.48,1.74{}{}0.11,1.5,1.4,1.96,1.42,2.67,3.13,3.2,1.7{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677625775.150208{}0.0252,-0.0042,5.4212{}2.36{}0,0,0{}-0.01,0.0{}10{}{}2.32,3.82,5.92,6.05,5.95,7.83,9.07,9.19,10.59,18.33{}{}0.68,0.78,0.96,-1.21,-1.62,0.5,-3.46,-4.74,-4.48,1.74{}{}0.11,1.5,1.4,1.96,1.96,1.37,2.64,3.25,3.21,2.31{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677625775.2582686{}0.0252,-0.0042,5.4212{}2.36{}0,0,0{}-0.01,0.0{}11{}{}2.32,3.82,5.92,6.05,5.95,7.82,8.98,9.44,9.19,10.71,18.33{}{}0.68,0.78,0.96,-1.21,-1.62,0.5,-3.77,-4.25,-4.74,-4.1,1.74{}{}0.1,1.5,1.39,1.96,1.96,1.42,2.51,1.47,3.26,3.31,2.35{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677625775.3661134{}0.0252,-0.0042,5.4212{}2.36{}0,0,0{}-0.01,0.0{}9{}{}2.32,3.82,5.91,6.04,7.78,9.14,9.21,10.68,18.44{}{}0.68,0.78,0.96,-1.21,0.5,-3.46,-4.74,-4.1,1.74{}{}0.12,1.49,1.4,1.97,1.61,2.4,3.2,3.43,0.68{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677625775.4744895{}0.0252,-0.0042,5.4212{}2.36{}0,0,0{}-0.01,0.0{}8{}{}2.32,3.82,5.91,6.05,7.79,9.06,9.24,10.72{}{}0.68,0.78,0.96,-1.21,0.5,-3.78,-4.74,-4.1{}{}0.15,1.5,1.4,1.95,1.55,2.32,3.11,3.29{}{}[0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677625775.584069{}0.0252,-0.0042,5.4212{}2.36{}0,0,0{}-0.01,0.0{}10{}{}2.32,3.82,5.92,6.04,5.95,7.82,8.99,9.26,10.73,18.34{}{}0.68,0.78,0.96,-1.21,-1.62,0.5,-3.77,-4.74,-4.1,1.74{}{}0.11,1.5,1.4,1.98,1.97,1.43,2.49,3.06,3.24,2.28{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677625775.695596{}0.0252,-0.0042,5.4212{}2.36{}0,0,0{}-0.01,0.0{}10{}{}2.32,3.82,5.92,6.04,5.95,7.82,8.99,9.26,10.73,18.34{}{}0.68,0.78,0.96,-1.21,-1.62,0.5,-3.77,-4.74,-4.1,1.74{}{}0.11,1.5,1.4,1.98,1.97,1.43,2.49,3.06,3.24,2.28{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
