Time,1677605381.9511523{}-0.0189,0.0032,1.6904{}0.54{}0.19,6.15,0{}(13.0348469,77.6780957){}0.0,0.0{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605382.0027342{}-0.0189,0.0032,1.6904{}0.54{}0.19,6.15,0{}(13.0348469,77.6780957){}0.0,0.0{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605382.0543156{}-0.0189,0.0032,1.6904{}0.54{}0.19,6.15,0{}(13.0348469,77.6780957){}0.0,0.0{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605382.1075327{}-0.0189,0.0032,1.6904{}0.54{}0.19,6.15,0{}(13.0348469,77.6780957){}0.0,0.0{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605382.1591115{}-0.019,0.0028,1.6901{}0.54{}0.19,6.15,0{}(13.0348469,77.6780958){}-0.01,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605382.2110238{}-0.019,0.0028,1.6901{}0.54{}0.19,6.15,0{}(13.0348469,77.6780958){}-0.01,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605382.266815{}-0.019,0.0028,1.6901{}0.54{}0.19,6.15,0{}(13.0348469,77.6780958){}-0.01,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605382.3183024{}-0.019,0.0028,1.6901{}0.54{}0.19,6.15,0{}(13.0348469,77.6780958){}-0.01,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605382.374837{}-0.019,0.0028,1.6901{}0.54{}0.19,6.15,0{}(13.0348469,77.6780958){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605382.4263172{}-0.019,0.0028,1.6901{}0.54{}0.19,6.15,0{}(13.0348469,77.6780958){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605382.4808445{}-0.019,0.0028,1.6901{}0.54{}0.19,6.15,0{}(13.0348469,77.6780958){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605382.5323174{}-0.019,0.0028,1.6901{}0.54{}0.19,6.15,0{}(13.0348469,77.6780958){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605382.5863268{}-0.019,0.0028,1.6901{}0.54{}0.19,6.15,0{}(13.034847,77.6780958){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605382.648549{}-0.019,0.0028,1.6901{}0.54{}0.19,6.15,0{}(13.034847,77.6780958){}-0.01,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605382.703203{}-0.019,0.0028,1.6901{}0.54{}0.19,6.15,0{}(13.034847,77.6780958){}-0.01,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605382.7608979{}-0.019,0.0028,1.6901{}0.54{}0.2,6.15,0{}(13.034847,77.6780958){}-0.01,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605382.812876{}-0.019,0.0028,1.6901{}0.54{}0.2,6.15,0{}(13.034847,77.6780958){}-0.01,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605382.8671496{}-0.019,0.0028,1.6901{}0.54{}0.2,6.15,0{}(13.034847,77.6780958){}-0.01,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605382.9188166{}-0.019,0.0028,1.6901{}0.54{}0.2,6.15,0{}(13.034847,77.6780958){}-0.01,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605382.971228{}-0.019,0.0028,1.6901{}0.54{}0.2,6.15,0{}(13.034847,77.6780958){}-0.01,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605383.023072{}-0.019,0.0028,1.6901{}0.54{}0.2,6.15,0{}(13.034847,77.6780958){}-0.01,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605383.0750787{}-0.019,0.0028,1.6901{}0.54{}0.2,6.15,0{}(13.034847,77.6780958){}-0.01,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605383.1265323{}-0.0191,0.003,1.6899{}0.54{}0.2,6.15,0{}(13.034847,77.6780958){}-0.01,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605383.1872706{}-0.0191,0.003,1.6899{}0.54{}0.2,6.15,0{}(13.034847,77.6780958){}-0.01,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605383.2391603{}-0.0191,0.003,1.6899{}0.54{}0.2,6.15,0{}(13.034847,77.6780958){}-0.01,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605383.2945743{}-0.0191,0.003,1.6899{}0.54{}0.2,6.15,0{}(13.034847,77.6780958){}-0.01,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605383.350689{}-0.0191,0.003,1.6899{}0.54{}0.2,6.14,0{}(13.034847,77.6780958){}-0.01,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605383.4035761{}-0.0191,0.003,1.6899{}0.54{}0.2,6.14,0{}(13.034847,77.6780958){}-0.01,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605383.4596{}-0.0191,0.003,1.6899{}0.54{}0.2,6.14,0{}(13.034847,77.6780958){}-0.01,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605383.5124383{}-0.0191,0.003,1.6899{}0.54{}0.2,6.14,0{}(13.034847,77.6780958){}-0.01,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605383.57367{}-0.0191,0.003,1.6899{}0.54{}0.2,6.14,0{}(13.034847099999999,77.6780958){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605383.6257737{}-0.0191,0.003,1.6899{}0.54{}0.21,6.14,0{}(13.034847099999999,77.6780958){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605383.6776624{}-0.0191,0.003,1.6899{}0.54{}0.21,6.14,0{}(13.034847099999999,77.6780958){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605383.7300844{}-0.0191,0.003,1.6899{}0.54{}0.21,6.14,0{}(13.034847099999999,77.6780958){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605383.782006{}-0.0191,0.003,1.6899{}0.54{}0.21,6.15,0{}(13.034847099999999,77.6780958){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605383.8340423{}-0.0191,0.003,1.6899{}0.54{}0.21,6.15,0{}(13.034847099999999,77.6780958){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605383.8857305{}-0.0191,0.003,1.6899{}0.54{}0.21,6.15,0{}(13.034847099999999,77.6780958){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605383.937325{}-0.0191,0.003,1.6899{}0.54{}0.21,6.15,0{}(13.034847099999999,77.6780958){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605383.9969966{}-0.0191,0.003,1.6899{}0.54{}0.22,6.15,0{}(13.034847099999999,77.6780958){}0.0,0.02{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605384.0496566{}-0.0191,0.003,1.6899{}0.54{}0.22,6.15,0{}(13.034847099999999,77.6780958){}0.0,0.02{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605384.101939{}-0.0195,0.0031,1.6898{}0.54{}0.22,6.15,0{}(13.0348472,77.6780958){}0.0,0.02{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605384.1573956{}-0.0195,0.0031,1.6898{}0.54{}0.22,6.15,0{}(13.0348472,77.6780958){}0.0,0.02{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605384.213484{}-0.0195,0.0031,1.6898{}0.54{}0.22,6.15,0{}(13.0348472,77.6780958){}0.0,0.02{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605384.269017{}-0.0195,0.0031,1.6898{}0.54{}0.22,6.15,0{}(13.0348472,77.6780958){}0.0,0.02{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605384.320932{}-0.0195,0.0031,1.6898{}0.54{}0.22,6.15,0{}(13.0348472,77.6780958){}0.0,0.02{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605384.3782194{}-0.0195,0.0031,1.6898{}0.54{}0.23,6.15,0{}(13.0348472,77.6780958){}0.0,0.02{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605384.4300973{}-0.0195,0.0031,1.6898{}0.54{}0.23,6.15,0{}(13.0348472,77.6780958){}0.0,0.02{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605384.4880419{}-0.0195,0.0031,1.6898{}0.54{}0.23,6.15,0{}(13.0348472,77.6780958){}0.0,0.02{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605384.5412562{}-0.0195,0.0031,1.6898{}0.54{}0.23,6.15,0{}(13.0348472,77.6780958){}0.0,0.02{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605384.5973315{}-0.0195,0.0031,1.6898{}0.54{}0.23,6.15,0{}(13.0348472,77.6780958){}0.0,0.02{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605384.649065{}-0.0195,0.0031,1.6898{}0.54{}0.23,6.15,0{}(13.0348472,77.6780958){}0.0,0.02{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605384.703189{}-0.0195,0.0031,1.6898{}0.54{}0.23,6.15,0{}(13.0348472,77.6780958){}0.0,0.02{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605384.7618012{}-0.0195,0.0031,1.6898{}0.54{}0.23,6.15,0{}(13.0348472,77.6780958){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605384.8137815{}-0.0195,0.0031,1.6898{}0.54{}0.23,6.15,0{}(13.0348472,77.6780958){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605384.8654842{}-0.0195,0.0031,1.6898{}0.54{}0.23,6.15,0{}(13.0348472,77.6780958){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605384.917105{}-0.0195,0.0031,1.6898{}0.54{}0.23,6.15,0{}(13.0348472,77.6780958){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605384.9754841{}-0.0195,0.0031,1.6898{}0.54{}0.24,6.14,0{}(13.0348472,77.6780958){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605385.0271473{}-0.0195,0.0031,1.6898{}0.54{}0.24,6.14,0{}(13.0348472,77.6780958){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605385.0836546{}-0.0195,0.0034,1.6896{}0.54{}0.24,6.14,0{}(13.0348473,77.6780957){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605385.1357064{}-0.0195,0.0034,1.6896{}0.54{}0.24,6.14,0{}(13.0348473,77.6780957){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605385.2045925{}-0.0195,0.0034,1.6896{}0.54{}0.25,6.14,0{}(13.0348473,77.6780957){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605385.2580152{}-0.0195,0.0034,1.6896{}0.54{}0.25,6.14,0{}(13.0348473,77.6780957){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605385.31021{}-0.0195,0.0034,1.6896{}0.54{}0.25,6.14,0{}(13.0348473,77.6780957){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605385.3672655{}-0.0195,0.0034,1.6896{}0.54{}0.25,6.14,0{}(13.0348473,77.6780957){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605385.4190357{}-0.0195,0.0034,1.6896{}0.54{}0.25,6.14,0{}(13.0348473,77.6780957){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605385.4705462{}-0.0195,0.0034,1.6896{}0.54{}0.25,6.14,0{}(13.0348473,77.6780957){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605385.522467{}-0.0195,0.0034,1.6896{}0.54{}0.25,6.14,0{}(13.0348473,77.6780957){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605385.5928018{}-0.0195,0.0034,1.6896{}0.54{}0.25,6.14,0{}(13.034847599999999,77.6780955){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605385.6547706{}-0.0195,0.0034,1.6896{}0.54{}0.26,6.14,0{}(13.034847599999999,77.6780955){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605385.706306{}-0.0195,0.0034,1.6896{}0.54{}0.26,6.14,0{}(13.034847599999999,77.6780955){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605385.767588{}-0.0195,0.0034,1.6896{}0.54{}0.27,6.13,0{}(13.034847599999999,77.6780955){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605385.819194{}-0.0195,0.0034,1.6896{}0.54{}0.27,6.13,0{}(13.034847599999999,77.6780955){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605385.8800704{}-0.0195,0.0034,1.6896{}0.54{}0.27,6.13,0{}(13.034847599999999,77.6780955){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605385.93156{}-0.0195,0.0034,1.6896{}0.54{}0.27,6.13,0{}(13.034847599999999,77.6780955){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605385.9936361{}-0.0195,0.0034,1.6896{}0.54{}0.27,6.13,0{}(13.034847599999999,77.6780955){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605386.071456{}-0.0195,0.0034,1.6896{}0.54{}0.27,6.13,0{}(13.034847599999999,77.6780955){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605386.1242723{}-0.0196,0.0037,1.6895{}0.54{}0.27,6.13,0{}(13.0348477,77.6780953){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605386.1773798{}-0.0196,0.0037,1.6895{}0.54{}0.28,6.13,0{}(13.0348477,77.6780953){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605386.228996{}-0.0196,0.0037,1.6895{}0.54{}0.28,6.13,0{}(13.0348477,77.6780953){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605386.3006735{}-0.0196,0.0037,1.6895{}0.54{}0.28,6.13,0{}(13.0348477,77.6780953){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605386.355349{}-0.0196,0.0037,1.6895{}0.54{}0.28,6.13,0{}(13.0348477,77.6780953){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605386.407307{}-0.0196,0.0037,1.6895{}0.54{}0.28,6.13,0{}(13.0348477,77.6780953){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605386.4642267{}-0.0196,0.0037,1.6895{}0.54{}0.28,6.13,0{}(13.0348477,77.6780953){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605386.5157948{}-0.0196,0.0037,1.6895{}0.54{}0.28,6.13,0{}(13.0348477,77.6780953){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605386.58153{}-0.0196,0.0037,1.6895{}0.54{}0.28,6.13,0{}(13.034847899999999,77.6780951){}0.0,0.01{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605386.634748{}-0.0196,0.0037,1.6895{}0.54{}0.29,6.12,0{}(13.034847899999999,77.6780951){}0.0,0.0{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605386.6917288{}-0.0196,0.0037,1.6895{}0.54{}0.29,6.12,0{}(13.034847899999999,77.6780951){}0.0,0.0{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605386.7459671{}-0.0196,0.0037,1.6895{}0.54{}0.3,6.11,0{}(13.034847899999999,77.6780951){}0.01,0.0{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605386.79753{}-0.0196,0.0037,1.6895{}0.54{}0.3,6.11,0{}(13.034847899999999,77.6780951){}0.01,0.0{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605386.849028{}-0.0196,0.0037,1.6895{}0.54{}0.3,6.11,0{}(13.034847899999999,77.6780951){}0.01,0.0{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605386.900506{}-0.0196,0.0037,1.6895{}0.54{}0.3,6.11,0{}(13.034847899999999,77.6780951){}0.01,0.0{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605386.9520469{}-0.0196,0.0037,1.6895{}0.54{}0.31,6.11,0{}(13.034847899999999,77.6780951){}0.01,0.0{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605387.0037801{}-0.0196,0.0037,1.6895{}0.54{}0.31,6.11,0{}(13.034847899999999,77.6780951){}0.01,0.0{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605387.0554216{}-0.0196,0.0037,1.6895{}0.54{}0.31,6.11,0{}(13.034847899999999,77.6780951){}0.01,0.0{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605387.1068954{}-0.0196,0.0037,1.6895{}0.54{}0.31,6.11,0{}(13.034847899999999,77.6780951){}0.01,0.0{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605387.1584847{}-0.0196,0.0038,1.6892{}0.54{}0.31,6.11,0{}(13.0348481,77.678095){}0.01,0.0{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
Time,1677605387.2101774{}-0.0196,0.0038,1.6892{}0.54{}0.31,6.1,0{}(13.0348481,77.678095){}0.01,0.0{}2{}{}0.01,0.01{}{}-0.07,0.05{}{}0.01,-0.05{}{}[0. 0.]{}
