Time,1677623107.676035{}0.0265,-0.0018,5.4181{}2.09{}0,0,0{}0.0,0.0{}6{}{}2.31,3.8,5.9,5.86,7.73,18.52{}{}0.76,0.78,0.96,-1.0,0.73,1.16{}{}0.2,1.55,1.46,2.31,0.56,-0.02{}{}[0. 0. 0. 0. 0. 0.]{}
Time,1677623107.7821612{}0.0265,-0.0018,5.4181{}2.09{}0,0,0{}0.0,0.0{}6{}{}2.31,3.8,5.9,5.86,7.73,18.52{}{}0.76,0.78,0.96,-1.0,0.73,1.16{}{}0.2,1.55,1.46,2.31,0.56,-0.02{}{}[0. 0. 0. 0. 0. 0.]{}
Time,1677623107.8885806{}0.0265,-0.0018,5.4181{}2.09{}0,0,0{}0.0,0.0{}6{}{}0.81,2.31,3.76,5.89,5.95,7.73{}{}-0.31,0.76,0.78,0.96,0.87,0.73{}{}0.27,0.17,1.64,1.49,3.46,0.63{}{}[0. 0. 0. 0. 0. 0.]{}
Time,1677623107.9947286{}0.0265,-0.0018,5.4181{}2.09{}0,0,0{}0.0,0.0{}7{}{}2.31,2.53,3.74,5.93,5.83,7.73,18.47{}{}0.76,0.78,0.91,0.96,3.25,0.73,1.16{}{}0.18,0.77,1.62,1.33,1.88,0.62,1.37{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677623108.104668{}0.0265,-0.0018,5.4181{}2.09{}0,0,0{}0.0,0.0{}8{}{}0.76,2.31,2.52,3.79,5.94,5.92,7.73,18.46{}{}-0.28,0.76,0.69,0.91,0.96,-1.0,0.73,1.16{}{}-0.0,0.16,0.88,1.49,1.31,2.21,0.66,1.54{}{}[0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677623108.2115927{}0.0265,-0.0018,5.4181{}2.09{}0,0,0{}0.0,0.0{}8{}{}0.76,2.32,3.76,5.9,6.09,6.13,7.73,18.46{}{}-0.28,0.76,0.78,0.96,-1.21,1.08,0.73,1.16{}{}0.02,0.14,1.63,1.46,1.81,3.01,0.58,1.48{}{}[0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677623108.3176382{}0.0265,-0.0018,5.4181{}2.09{}0,0,0{}0.0,0.0{}8{}{}0.82,2.31,2.55,3.8,5.91,6.03,7.73,18.46{}{}-0.35,0.76,0.69,0.78,0.96,-1.21,0.73,1.16{}{}0.25,0.17,0.8,1.55,1.42,2.02,0.63,1.47{}{}[0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677623108.4260123{}0.0265,-0.0018,5.4181{}2.09{}0,0,0{}0.0,0.0{}7{}{}2.31,2.52,3.73,5.9,5.98,7.72,18.45{}{}0.76,0.69,0.78,0.96,-1.42,0.73,1.74{}{}0.17,0.89,1.7,1.48,2.03,0.72,1.0{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677623108.5352607{}0.0265,-0.0018,5.4181{}2.09{}0,0,0{}0.0,0.0{}8{}{}0.91,2.31,2.49,3.75,5.91,5.97,7.72,18.48{}{}-0.44,0.76,0.69,0.78,0.96,-1.42,0.73,1.16{}{}0.37,0.17,0.96,1.67,1.41,2.06,0.69,1.31{}{}[0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677623108.6455765{}0.0265,-0.0018,5.4181{}2.09{}0,0,0{}0.0,0.0{}7{}{}2.32,2.5,3.77,5.92,5.96,7.73,18.38{}{}0.76,0.69,0.78,0.96,-1.42,0.73,1.16{}{}0.13,0.94,1.61,1.4,2.09,0.6,2.28{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677623108.7512171{}0.0265,-0.0018,5.4181{}2.09{}0,0,0{}0.0,0.0{}7{}{}2.32,2.5,3.77,5.92,5.96,7.73,18.38{}{}0.76,0.69,0.78,0.96,-1.42,0.73,1.16{}{}0.13,0.94,1.61,1.4,2.09,0.6,2.28{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677623108.8566198{}0.0265,-0.0018,5.4181{}2.09{}0,0,0{}0.0,0.0{}7{}{}2.31,2.49,3.77,5.92,5.96,7.73,18.44{}{}0.76,0.69,0.78,0.96,-1.42,0.73,1.16{}{}0.18,0.98,1.63,1.39,2.08,0.67,1.7{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677623108.9623177{}0.0265,-0.0018,5.4181{}2.09{}0,0,0{}0.0,0.0{}6{}{}2.52,3.79,5.92,6.01,7.73,18.45{}{}0.69,0.78,0.96,-1.21,0.73,1.16{}{}0.88,1.56,1.37,2.06,0.59,1.67{}{}[0. 0. 0. 0. 0. 0.]{}
