Time,1677628666.2022824{}0.0157,-0.0029,2.5549{}0.38{}-10.44,-11.74,0{}0.0,0.0{}1{}{}6.41{}{}-2.12{}{}0.66{}{}[0.]{}
Time,1677628666.307598{}0.0157,-0.0029,2.5549{}0.38{}-10.44,-11.74,0{}0.0,0.0{}1{}{}6.4{}{}-2.12{}{}0.81{}{}[0.]{}
Time,1677628666.410121{}0.0157,-0.0029,2.5549{}0.38{}-10.44,-11.72,0{}0.0,0.0{}1{}{}6.4{}{}-2.12{}{}0.81{}{}[0.]{}
Time,1677628666.5130525{}0.0157,-0.0029,2.5549{}0.38{}-10.44,-11.72,0{}0.0,0.0{}1{}{}6.42{}{}-2.12{}{}0.63{}{}[0.]{}
Time,1677628666.6159644{}0.0157,-0.0029,2.5549{}0.38{}-10.45,-11.71,0{}-0.01,0.0{}1{}{}6.41{}{}-2.12{}{}0.73{}{}[0.]{}
Time,1677628666.719614{}0.0157,-0.003,2.555{}0.38{}-10.45,-11.71,0{}-0.01,0.0{}1{}{}6.4{}{}-2.12{}{}0.77{}{}[0.]{}
Time,1677628666.8232214{}0.0157,-0.003,2.555{}0.38{}-10.45,-11.7,0{}-0.01,0.0{}1{}{}6.42{}{}-2.12{}{}0.63{}{}[0.]{}
Time,1677628666.925774{}0.0157,-0.003,2.555{}0.38{}-10.45,-11.7,0{}-0.01,0.0{}1{}{}6.4{}{}-2.12{}{}0.76{}{}[0.]{}
Time,1677628667.0284147{}0.0157,-0.003,2.555{}0.38{}-10.44,-11.69,0{}-0.01,0.0{}1{}{}6.41{}{}-2.12{}{}0.74{}{}[0.]{}
Time,1677628667.1322434{}0.0157,-0.003,2.555{}0.38{}-10.44,-11.69,0{}-0.01,0.0{}1{}{}6.4{}{}-2.12{}{}0.77{}{}[0.]{}
Time,1677628667.234767{}0.0157,-0.003,2.555{}0.38{}-10.44,-11.68,0{}-0.01,0.0{}1{}{}6.4{}{}-2.12{}{}0.83{}{}[0.]{}
Time,1677628667.3377242{}0.0157,-0.003,2.555{}0.38{}-10.43,-11.68,0{}-0.01,-0.01{}1{}{}6.4{}{}-2.12{}{}0.82{}{}[0.]{}
Time,1677628667.4404838{}0.0157,-0.003,2.555{}0.38{}-10.43,-11.68,0{}-0.01,-0.01{}1{}{}6.4{}{}-2.12{}{}0.8{}{}[0.]{}
Time,1677628667.5431435{}0.0157,-0.003,2.555{}0.38{}-10.42,-11.68,0{}0.0,-0.02{}1{}{}6.41{}{}-2.12{}{}0.7{}{}[0.]{}
Time,1677628667.6463277{}0.0157,-0.003,2.555{}0.38{}-10.42,-11.68,0{}0.0,-0.02{}1{}{}6.4{}{}-2.12{}{}0.79{}{}[0.]{}
Time,1677628667.7506845{}0.016,-0.0025,2.5549{}0.38{}-10.42,-11.68,0{}0.0,-0.02{}1{}{}6.42{}{}-2.12{}{}0.57{}{}[0.]{}
Time,1677628667.859087{}0.016,-0.0025,2.5549{}0.38{}-10.42,-11.68,0{}0.0,-0.02{}1{}{}6.42{}{}-2.12{}{}0.57{}{}[0.]{}
Time,1677628667.9642413{}0.016,-0.0025,2.5549{}0.38{}-10.41,-11.67,0{}0.0,-0.02{}2{}{}6.4,0.58{}{}-2.12,0.0{}{}0.77,-0.08{}{}[ 0.   -0.65]{}
Time,1677628668.0666673{}0.016,-0.0025,2.5549{}0.38{}-10.41,-11.67,0{}0.0,-0.02{}1{}{}6.42{}{}-2.12{}{}0.61{}{}[0.]{}
Time,1677628668.1698177{}0.016,-0.0025,2.5549{}0.37{}-10.4,-11.67,0{}0.0,-0.02{}1{}{}6.42{}{}-2.12{}{}0.63{}{}[0.]{}
Time,1677628668.2725105{}0.016,-0.0025,2.5549{}0.37{}-10.4,-11.67,0{}0.0,-0.02{}1{}{}6.41{}{}-2.12{}{}0.74{}{}[0.]{}
Time,1677628668.3753421{}0.016,-0.0025,2.5549{}0.37{}-10.4,-11.66,0{}0.0,-0.02{}1{}{}6.51{}{}-1.91{}{}0.28{}{}[0.]{}
Time,1677628668.4782093{}0.016,-0.0025,2.5549{}0.37{}-10.4,-11.66,0{}0.0,-0.02{}1{}{}6.41{}{}-2.12{}{}0.7{}{}[0.]{}
Time,1677628668.582876{}0.016,-0.0025,2.5549{}0.37{}-10.38,-11.65,0{}0.0,-0.02{}2{}{}0.39,6.43{}{}-0.22,-2.12{}{}0.12,0.49{}{}[0. 0.]{}
Time,1677628668.6862943{}0.0155,-0.0024,2.5548{}0.37{}-10.38,-11.65,0{}0.0,-0.02{}2{}{}0.37,6.41{}{}-0.21,-2.12{}{}0.11,0.68{}{}[0. 0.]{}
Time,1677628668.7907703{}0.0155,-0.0024,2.5548{}0.37{}-10.36,-11.65,0{}0.0,-0.02{}2{}{}0.37,6.41{}{}-0.21,-2.12{}{}0.11,0.68{}{}[0. 0.]{}
Time,1677628668.895285{}0.0155,-0.0024,2.5548{}0.37{}-10.36,-11.65,0{}0.0,-0.02{}2{}{}0.38,1.2{}{}-0.19,-0.68{}{}0.1,0.43{}{}[0. 0.]{}
Time,1677628668.9978132{}0.0155,-0.0024,2.5548{}0.37{}-10.34,-11.65,0{}0.01,-0.02{}1{}{}0.38{}{}-0.19{}{}0.1{}{}[0.]{}
Time,1677628669.0998335{}0.0155,-0.0024,2.5548{}0.37{}-10.34,-11.65,0{}0.01,-0.02{}2{}{}0.41,1.29{}{}-0.17,-0.64{}{}0.11,0.27{}{}[0. 0.]{}
Time,1677628669.2018378{}0.0155,-0.0024,2.5548{}0.38{}-10.31,-11.65,0{}0.02,-0.02{}1{}{}0.41{}{}-0.12{}{}0.09{}{}[0.]{}
Time,1677628669.3062072{}0.0155,-0.0024,2.5548{}0.38{}-10.31,-11.65,0{}0.02,-0.02{}4{}{}0.6,1.1,0.49,1.85{}{}-0.23,-0.52,-0.03,-0.24{}{}0.16,0.37,0.14,0.41{}{}[0.   0.   0.65 1.96]{}
Time,1677628669.4093182{}0.0155,-0.0024,2.5548{}0.38{}-10.3,-11.65,0{}0.02,-0.02{}2{}{}0.58,0.49{}{}-0.23,0.08{}{}0.22,0.2{}{}[0.   0.65]{}
Time,1677628669.511991{}0.0155,-0.0024,2.5548{}0.38{}-10.3,-11.65,0{}0.02,-0.02{}1{}{}0.6{}{}-0.21{}{}0.17{}{}[0.]{}
Time,1677628669.6149366{}0.0155,-0.0024,2.5548{}0.38{}-10.29,-11.64,0{}0.02,-0.02{}2{}{}0.58,0.58{}{}-0.19,0.21{}{}0.25,0.24{}{}[0. 0.]{}
