Time,1677616250.2462375{}0.0068,-0.0012,2.6117{}0.05{}8.94,13.42,0{}(13.0044711,77.6813212){}0.0,0.0{}0{}{}{}{}{}{}{}{}[]{}
Time,1677616250.351806{}0.0068,-0.0012,2.6117{}0.05{}8.94,13.42,0{}(13.0044711,77.6813212){}0.0,0.0{}0{}{}{}{}{}{}{}{}[]{}
Time,1677616250.459557{}0.0068,-0.0012,2.6117{}0.05{}8.94,13.44,0{}(13.0044711,77.6813212){}0.0,0.0{}17{}{}0.01,0.0,1.23,1.54,0.81,5.18,5.51,5.58,6.29,6.33,5.58,8.16,7.47,7.45,8.75,3.01,12.49{}{}-0.07,0.05,-0.3,-0.61,-1.88,-0.66,-0.35,-0.53,-1.64,-1.27,-5.79,-1.36,-6.01,-5.93,-5.79,-8.85,8.54{}{}0.01,-0.06,0.58,0.65,0.33,0.5,0.51,0.79,0.93,2.03,0.51,2.67,0.74,3.01,2.94,-5.59,1.32{}{}[]{}
Time,1677616250.5649595{}0.0068,-0.0012,2.6117{}0.05{}8.94,13.44,0{}(13.0044711,77.6813212){}0.0,0.0{}17{}{}0.01,0.0,1.16,1.59,0.82,5.2,5.29,5.38,6.38,6.26,5.3,7.48,6.99,8.94,2.78,9.08,12.12{}{}-0.07,0.05,-0.3,-0.61,-1.88,-0.66,-0.67,-0.52,-1.24,-1.48,-6.04,-6.01,-6.24,-5.11,-8.85,8.4,9.02{}{}0.01,-0.06,0.65,0.52,0.31,0.25,0.82,1.24,1.11,2.09,0.57,0.62,3.45,3.55,-5.71,3.29,1.58{}{}[]{}
Time,1677616250.6683497{}0.0068,-0.0012,2.6117{}0.05{}8.93,13.45,0{}(13.0044711,77.6813212){}0.0,0.0{}0{}{}{}{}{}{}{}{}[]{}
Time,1677616250.7697937{}0.0071,-0.0011,2.6114{}0.0{}8.93,13.46,0{}(13.0044712,77.6813217){}0.0,0.0{}0{}{}{}{}{}{}{}{}[]{}
Time,1677616250.8802757{}0.0071,-0.0011,2.6114{}0.0{}8.93,13.46,0{}(13.0044712,77.6813217){}0.0,0.0{}0{}{}{}{}{}{}{}{}[]{}
Time,1677616250.987942{}0.0071,-0.0011,2.6114{}0.0{}8.93,13.48,0{}(13.0044712,77.6813217){}0.0,0.0{}16{}{}0.01,0.0,1.23,1.49,5.18,5.22,5.27,5.51,2.27,6.45,6.25,5.29,7.25,7.4,8.76,12.15{}{}-0.07,0.05,-0.3,-0.75,-0.66,-0.51,-0.52,-0.53,-2.64,-1.24,-1.68,-6.04,-6.31,-5.93,-5.45,9.02{}{}0.01,-0.06,0.58,0.36,0.91,1.29,1.45,1.07,-4.44,0.54,1.87,0.62,0.36,3.14,3.5,1.31{}{}[]{}
Time,1677616251.0908544{}0.0071,-0.0011,2.6114{}0.0{}8.93,13.48,0{}(13.0044712,77.6813217){}0.0,0.0{}0{}{}{}{}{}{}{}{}[]{}
Time,1677616251.1919882{}0.0071,-0.0011,2.6114{}0.04{}8.93,13.48,0{}(13.004471299999999,77.68132229999999){}0.0,0.0{}0{}{}{}{}{}{}{}{}[]{}
Time,1677616251.2936354{}0.0071,-0.0011,2.6114{}0.04{}8.94,13.51,0{}(13.004471299999999,77.68132229999999){}0.0,0.0{}0{}{}{}{}{}{}{}{}[]{}
Time,1677616251.398145{}0.0071,-0.0011,2.6114{}0.04{}8.94,13.53,0{}(13.004471299999999,77.68132229999999){}0.0,0.0{}13{}{}0.01,0.0,1.14,1.45,5.15,5.36,6.48,6.33,5.28,7.24,7.38,9.09,12.19{}{}-0.07,0.05,-0.3,-0.74,-0.5,-0.51,-1.24,-1.27,-6.04,-6.31,-5.93,8.4,9.02{}{}0.01,-0.06,0.69,0.45,1.24,0.95,0.46,2.02,0.72,0.53,3.18,3.27,0.88{}{}[]{}
Time,1677616251.504489{}0.0071,-0.0011,2.6114{}0.04{}8.94,13.53,0{}(13.004471299999999,77.68132229999999){}0.0,0.0{}13{}{}0.01,0.0,1.22,1.45,5.15,5.4,6.21,6.49,6.38,5.28,7.23,7.39,12.14{}{}-0.07,0.05,-0.3,-0.74,-0.67,-0.68,-1.43,-1.24,-1.06,-6.04,-6.31,-5.93,9.02{}{}0.01,-0.06,0.6,0.45,1.16,0.56,1.4,0.42,1.99,0.76,0.7,3.16,1.38{}{}[]{}
