Time,1677626529.5469835{}0.0258,-0.0053,5.42{}2.36{}0,0,0{}0.0,0.0{}10{}{}1.85,2.32,3.8,5.9,6.01,7.81,8.9,9.17,10.75,18.39{}{}-0.12,0.68,0.78,0.96,-1.42,0.5,-3.77,-4.74,-4.1,1.74{}{}-0.02,0.09,1.53,1.44,1.92,1.46,2.79,3.31,3.2,1.78{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677626529.6605296{}0.0258,-0.0053,5.42{}2.36{}0,0,0{}0.0,0.0{}11{}{}1.85,2.32,3.81,5.91,6.02,7.81,8.92,9.4,9.17,10.75,18.28{}{}-0.12,0.68,0.78,0.96,-1.42,0.5,-3.78,-4.25,-4.74,-4.1,1.74{}{}-0.02,0.08,1.52,1.43,1.92,1.47,2.81,1.67,3.31,3.18,2.68{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677626529.777244{}0.0258,-0.0053,5.42{}2.36{}0,0,0{}0.0,0.0{}11{}{}1.85,2.29,3.79,5.9,6.02,7.78,8.94,9.53,9.2,10.74,18.27{}{}-0.12,0.76,0.78,0.96,-1.42,0.5,-3.78,-3.92,-4.74,-4.1,1.74{}{}-0.02,0.1,1.56,1.44,1.91,1.63,2.75,1.72,3.23,3.22,2.79{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677626529.888065{}0.0258,-0.0053,5.42{}2.36{}0,0,0{}0.0,0.0{}9{}{}1.85,2.32,3.79,5.9,6.02,7.83,9.07,9.23,10.7{}{}-0.12,0.68,0.78,0.96,-1.42,0.5,-3.47,-4.74,-4.1{}{}-0.02,0.09,1.56,1.46,1.92,1.36,2.71,3.13,3.34{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677626530.0045154{}0.0258,-0.0053,5.42{}2.36{}0,0,0{}0.0,0.0{}9{}{}1.85,2.32,3.81,5.9,6.02,7.76,9.21,10.73,18.38{}{}-0.12,0.68,0.78,0.96,-1.42,0.5,-4.74,-4.1,1.74{}{}-0.01,0.07,1.52,1.45,1.91,1.71,3.21,3.27,1.84{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677626530.1314857{}0.0258,-0.0053,5.42{}2.36{}0,0,0{}0.0,0.0{}10{}{}1.85,2.32,3.79,5.9,6.02,7.83,8.93,9.19,10.67,18.4{}{}-0.12,0.68,0.78,0.96,-1.42,0.5,-3.77,-4.74,-4.1,1.16{}{}-0.02,0.08,1.57,1.46,1.91,1.35,2.69,3.27,3.43,2.08{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677626530.2444563{}0.0258,-0.0053,5.42{}2.36{}0,0,0{}0.0,0.0{}10{}{}1.85,2.32,3.79,5.9,6.02,7.83,8.93,9.19,10.67,18.4{}{}-0.12,0.68,0.78,0.96,-1.42,0.5,-3.77,-4.74,-4.1,1.16{}{}-0.02,0.08,1.57,1.46,1.91,1.35,2.69,3.27,3.43,2.08{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677626530.3549159{}0.0258,-0.0053,5.42{}2.36{}0,0,0{}0.0,0.0{}10{}{}1.85,2.32,3.8,5.9,6.02,7.83,8.91,9.21,10.72,18.33{}{}-0.12,0.68,0.78,0.96,-1.42,0.5,-3.77,-4.74,-4.1,1.74{}{}-0.02,0.09,1.53,1.46,1.92,1.36,2.77,3.2,3.28,2.32{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677626530.475141{}0.0258,-0.0053,5.42{}2.36{}0,0,0{}0.0,0.0{}11{}{}1.85,2.3,3.8,5.91,6.02,7.8,9.03,9.43,9.19,10.73,18.35{}{}-0.12,0.76,0.78,0.96,-1.42,0.5,-3.46,-3.94,-4.74,-4.1,1.74{}{}-0.03,0.08,1.55,1.44,1.91,1.53,2.77,2.42,3.26,3.26,2.14{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677626530.5997272{}0.0258,-0.0053,5.42{}2.36{}0,0,0{}0.0,0.0{}9{}{}1.85,2.32,3.81,5.9,6.02,7.78,9.47,9.2,10.75{}{}-0.12,0.68,0.78,0.96,-1.42,0.5,-4.25,-4.74,-4.1{}{}-0.02,0.08,1.53,1.46,1.92,1.6,1.25,3.22,3.21{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677626530.7141263{}0.0258,-0.0053,5.42{}2.36{}0,0,0{}0.0,0.0{}10{}{}1.85,2.32,3.82,5.9,6.01,7.76,9.04,9.47,9.2,10.74{}{}-0.12,0.68,0.78,0.96,-1.42,0.5,-3.46,-4.25,-4.74,-4.1{}{}-0.02,0.08,1.5,1.46,1.92,1.69,2.74,1.2,3.22,3.23{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
