Time,0.1391000747680664{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.14192652702331543{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.16237711906433105{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.18842864036560059{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.2168440818786621{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.22185230255126953{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.2692735195159912{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.27214503288269043{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.27507472038269043{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.2780730724334717{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.28117847442626953{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.290433406829834{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.2933528423309326{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.2963368892669678{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.2989647388458252{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.30155205726623535{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.3041262626647949{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.30687618255615234{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.30956149101257324{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.31259751319885254{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.31656575202941895{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.3196084499359131{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.32288217544555664{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.32660603523254395{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.329387903213501{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.33209753036499023{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.33495664596557617{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.33829450607299805{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.34146976470947266{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.34450745582580566{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.3473525047302246{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.350205659866333{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.3532261848449707{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.3562016487121582{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.35900020599365234{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.3617074489593506{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.36440443992614746{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.3674607276916504{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.3704488277435303{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.3733847141265869{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.37627243995666504{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.3796260356903076{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.3821141719818115{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.38495755195617676{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.38832712173461914{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.390911340713501{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.39345860481262207{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.39626383781433105{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.3988792896270752{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.40148210525512695{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.40407633781433105{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.40679240226745605{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.4093952178955078{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.4119837284088135{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.4148523807525635{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.4177875518798828{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.42083120346069336{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.42346835136413574{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.4263427257537842{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.430309534072876{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.43431901931762695{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.4493234157562256{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.45713067054748535{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.4597911834716797{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.4622802734375{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.48029613494873047{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.4831421375274658{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.4859488010406494{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.4884672164916992{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.49216318130493164{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.5133466720581055{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.5161175727844238{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.5252010822296143{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.528449535369873{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.5310792922973633{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.5339004993438721{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.5373492240905762{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.5405857563018799{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.543583869934082{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.5464646816253662{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.5490550994873047{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.5517416000366211{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.5543167591094971{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.5570011138916016{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.5595653057098389{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.5622496604919434{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.5649175643920898{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.5902543067932129{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.6299190521240234{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.6369466781616211{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.6504871845245361{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.6535458564758301{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.656735897064209{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.6665985584259033{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.6970829963684082{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.7020998001098633{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.7412726879119873{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.7443745136260986{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.7475168704986572{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.750664472579956{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.7536110877990723{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.7564816474914551{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.7663514614105225{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.7747757434844971{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.7780344486236572{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.798079252243042{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.8010847568511963{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.8043899536132812{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.8074991703033447{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.812241792678833{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.8342700004577637{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.839503288269043{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.8442418575286865{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.8729724884033203{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.8763887882232666{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.8794980049133301{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.8826720714569092{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.8941314220428467{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.8983047008514404{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
Time,0.9013221263885498{}0.0075,-0.0324,0.069{}0.38{}1.22,-3.02,0{}(13.034504,77.6782029){}0.0,0.0{}0{}{}[-0.08]{}[0.09]{}[0.03]{}[]{}
