Time,1677629171.1786742{}0.0072,-0.0141,5.7911{}0.15{}-12.4,-2.95,0{}0.01,0.01{}3{}{}1.24,1.31,8.81{}{}-0.08,0.17,-2.9{}{}0.09,0.26,0.16{}{}[0. 0. 0.]{}
Time,1677629171.283791{}0.0072,-0.0141,5.7911{}0.15{}-12.4,-2.95,0{}0.01,0.01{}3{}{}1.24,1.33,8.81{}{}-0.08,0.13,-2.9{}{}0.12,0.28,0.4{}{}[0. 0. 0.]{}
Time,1677629171.3883312{}0.0072,-0.0141,5.7911{}0.15{}-12.39,-2.92,0{}0.01,0.01{}4{}{}1.22,1.28,3.16,8.71{}{}-0.11,0.17,0.2,-3.19{}{}-0.0,0.38,0.84,0.11{}{}[0. 0. 0. 0.]{}
Time,1677629171.4914052{}0.0072,-0.0141,5.7911{}0.15{}-12.39,-2.92,0{}0.01,0.01{}2{}{}1.32,8.71{}{}0.13,-3.19{}{}0.23,-0.21{}{}[0. 0.]{}
Time,1677629171.5975935{}0.0072,-0.0141,5.7911{}0.15{}-12.38,-2.9,0{}0.01,0.01{}3{}{}1.22,1.22,8.7{}{}-0.08,0.21,-3.19{}{}0.25,0.45,-0.42{}{}[0. 0. 0.]{}
Time,1677629171.7005355{}0.0072,-0.0141,5.7914{}0.15{}-12.38,-2.9,0{}0.01,0.01{}2{}{}1.33,8.71{}{}0.08,-3.19{}{}0.17,0.02{}{}[0. 0.]{}
Time,1677629171.8041117{}0.0072,-0.0141,5.7914{}0.15{}-12.37,-2.88,0{}0.01,0.01{}3{}{}1.07,1.25,8.71{}{}-0.07,0.21,-3.19{}{}0.47,0.37,-0.21{}{}[0. 0. 0.]{}
Time,1677629171.9097476{}0.0072,-0.0141,5.7914{}0.15{}-12.37,-2.86,0{}0.01,0.0{}3{}{}1.29,8.71,1.17{}{}0.13,-3.19,-0.04{}{}0.34,0.26,0.27{}{}[ 0.    0.   -0.65]{}
Time,1677629172.0141017{}0.0072,-0.0141,5.7914{}0.15{}-12.37,-2.86,0{}0.01,0.0{}3{}{}1.23,8.7,1.11{}{}0.21,-3.19,0.0{}{}0.43,-0.45,0.29{}{}[ 0.    0.   -0.65]{}
Time,1677629172.1185186{}0.0072,-0.0141,5.7914{}0.15{}-12.37,-2.86,0{}0.01,0.0{}4{}{}1.02,1.27,2.52,8.71{}{}0.03,0.21,0.41,-3.19{}{}0.42,0.37,0.65,0.29{}{}[0. 0. 0. 0.]{}
Time,1677629172.2220683{}0.0072,-0.0141,5.7914{}0.16{}-12.37,-2.86,0{}0.0,0.0{}3{}{}1.09,1.08,8.71{}{}0.07,0.32,-3.19{}{}0.25,0.64,-0.06{}{}[0. 0. 0.]{}
Time,1677629172.3258464{}0.0072,-0.0141,5.7914{}0.16{}-12.37,-2.85,0{}0.0,0.0{}3{}{}1.09,8.6,1.19{}{}0.11,-3.48,0.28{}{}0.26,0.27,0.35{}{}[ 0.    0.   -0.65]{}
Time,1677629172.4311924{}0.0072,-0.0141,5.7914{}0.16{}-12.37,-2.85,0{}0.0,0.0{}4{}{}1.11,1.12,8.71,1.13{}{}0.18,0.11,-3.19,0.3{}{}0.22,0.21,-0.29,0.25{}{}[ 0.    0.    0.   -0.65]{}
Time,1677629172.5355997{}0.0072,-0.0141,5.7914{}0.16{}-12.37,-2.83,0{}0.0,0.0{}4{}{}1.11,1.12,8.71,1.13{}{}0.18,0.11,-3.19,0.3{}{}0.22,0.21,-0.29,0.25{}{}[ 0.    0.    0.   -0.65]{}
Time,1677629172.639466{}0.0069,-0.014,5.7915{}0.15{}-12.37,-2.83,0{}0.0,0.0{}3{}{}0.98,1.23,8.71{}{}0.4,0.29,-3.19{}{}0.51,0.37,-0.24{}{}[0. 0. 0.]{}
Time,1677629172.742902{}0.0069,-0.014,5.7915{}0.15{}-12.36,-2.81,0{}0.0,0.0{}3{}{}1.11,1.21,8.71{}{}0.11,0.2,-3.19{}{}0.27,0.33,-0.16{}{}[0. 0. 0.]{}
Time,1677629172.847234{}0.0069,-0.014,5.7915{}0.15{}-12.36,-2.81,0{}0.0,0.0{}2{}{}1.11,8.71{}{}0.14,-3.19{}{}0.27,-0.23{}{}[0. 0.]{}
Time,1677629172.9514802{}0.0069,-0.014,5.7915{}0.15{}-12.36,-2.79,0{}0.0,0.0{}3{}{}1.09,1.11,8.71{}{}0.14,0.48,-3.19{}{}0.33,0.4,-0.28{}{}[0. 0. 0.]{}
Time,1677629173.0556781{}0.0069,-0.014,5.7915{}0.15{}-12.36,-2.79,0{}0.0,0.0{}3{}{}1.1,1.14,8.71{}{}0.15,0.49,-3.19{}{}0.39,0.36,-0.03{}{}[0. 0. 0.]{}
Time,1677629173.1603463{}0.0069,-0.014,5.7915{}0.15{}-12.36,-2.78,0{}0.0,0.0{}3{}{}1.16,1.1,8.71{}{}0.18,0.49,-3.19{}{}0.03,0.47,0.03{}{}[0. 0. 0.]{}
Time,1677629173.2644346{}0.0069,-0.014,5.7915{}0.15{}-12.36,-2.78,0{}0.0,0.0{}3{}{}1.18,8.71,2.99{}{}0.49,-3.19,0.48{}{}0.19,-0.02,0.65{}{}[0.   0.   0.65]{}
Time,1677629173.3678637{}0.0069,-0.014,5.7915{}0.15{}-12.37,-2.77,0{}0.0,0.0{}2{}{}1.17,8.71{}{}0.19,-3.19{}{}0.3,0.01{}{}[0. 0.]{}
Time,1677629173.472161{}0.0069,-0.014,5.7915{}0.15{}-12.37,-2.77,0{}0.0,0.0{}3{}{}1.21,8.71,2.39{}{}0.23,-3.19,0.3{}{}0.2,0.01,0.21{}{}[0.   0.   0.65]{}
Time,1677629173.5769823{}0.0069,-0.014,5.7915{}0.15{}-12.37,-2.75,0{}0.0,0.0{}2{}{}1.2,8.71{}{}0.41,-3.19{}{}0.37,0.09{}{}[0. 0.]{}
Time,1677629173.6824942{}0.0069,-0.0137,5.7918{}0.15{}-12.37,-2.75,0{}0.0,0.0{}4{}{}1.25,2.48,2.99,8.6{}{}0.2,0.31,0.49,-3.48{}{}0.29,0.3,0.85,-0.12{}{}[0. 0. 0. 0.]{}
Time,1677629173.7866032{}0.0069,-0.0137,5.7918{}0.15{}-12.37,-2.75,0{}0.0,0.0{}3{}{}1.28,1.33,8.71{}{}0.16,0.23,-3.19{}{}0.1,0.51,-0.36{}{}[0. 0. 0.]{}
Time,1677629173.890754{}0.0069,-0.0137,5.7918{}0.15{}-12.37,-2.75,0{}0.0,0.0{}4{}{}1.13,1.29,1.19,8.71{}{}0.44,0.12,0.31,-3.19{}{}0.45,-0.03,0.71,-0.1{}{}[0. 0. 0. 0.]{}
Time,1677629173.994723{}0.0069,-0.0137,5.7918{}0.15{}-12.37,-2.74,0{}0.0,0.0{}3{}{}1.28,1.08,8.71{}{}0.12,0.4,-3.19{}{}0.16,0.59,-0.08{}{}[0. 0. 0.]{}
Time,1677629174.1026773{}0.0069,-0.0137,5.7918{}0.15{}-12.37,-2.74,0{}0.0,0.0{}3{}{}1.27,1.7,8.71{}{}0.08,0.9,-3.19{}{}0.24,-0.15,-0.39{}{}[0. 0. 0.]{}
Time,1677629174.207462{}0.0069,-0.0137,5.7918{}0.15{}-12.37,-2.73,0{}0.0,-0.01{}3{}{}1.27,8.71,1.04{}{}0.04,-3.19,0.25{}{}0.36,-0.35,0.41{}{}[ 0.    0.   -0.65]{}
Time,1677629174.3112683{}0.0069,-0.0137,5.7918{}0.15{}-12.37,-2.73,0{}0.0,-0.01{}3{}{}1.01,1.21,8.71{}{}0.13,0.0,-3.19{}{}0.35,0.52,-0.19{}{}[0. 0. 0.]{}
Time,1677629174.4140396{}0.0069,-0.0137,5.7918{}0.15{}-12.37,-2.73,0{}0.0,-0.01{}3{}{}1.32,4.7,8.71{}{}0.04,-2.45,-3.19{}{}0.25,2.88,-0.26{}{}[0. 0. 0.]{}
Time,1677629174.517428{}0.0069,-0.0137,5.7918{}0.15{}-12.38,-2.72,0{}0.0,-0.01{}2{}{}1.05,8.71{}{}0.0,-3.19{}{}0.23,0.03{}{}[0. 0.]{}
Time,1677629174.6226342{}0.0069,-0.0137,5.7918{}0.15{}-12.38,-2.72,0{}0.0,-0.01{}3{}{}1.08,1.2,8.81{}{}-0.1,-0.08,-2.9{}{}0.17,0.54,0.01{}{}[0. 0. 0.]{}
Time,1677629174.7301195{}0.0073,-0.0138,5.7918{}0.15{}-12.37,-2.71,0{}0.0,0.0{}3{}{}1.1,1.3,8.58{}{}-0.29,0.04,-3.48{}{}0.28,0.22,0.56{}{}[0. 0. 0.]{}
Time,1677629174.8346522{}0.0073,-0.0138,5.7918{}0.15{}-12.37,-2.71,0{}0.0,0.0{}4{}{}1.12,1.25,1.29,2.51{}{}-0.37,0.08,-0.22,0.0{}{}0.2,0.32,0.47,0.37{}{}[0. 0. 0. 0.]{}
Time,1677629174.942107{}0.0073,-0.0138,5.7918{}0.15{}-12.37,-2.7,0{}0.0,0.0{}2{}{}1.05,8.57{}{}-0.45,-3.48{}{}0.34,0.69{}{}[0. 0.]{}
Time,1677629175.045647{}0.0073,-0.0138,5.7918{}0.15{}-12.37,-2.7,0{}0.0,0.0{}2{}{}1.05,8.57{}{}-0.45,-3.48{}{}0.34,0.69{}{}[0. 0.]{}
Time,1677629175.1500037{}0.0073,-0.0138,5.7918{}0.15{}-12.36,-2.69,0{}0.0,0.0{}3{}{}1.02,1.3,8.81{}{}-0.41,-0.16,-2.9{}{}0.48,0.16,-0.09{}{}[0. 0. 0.]{}
Time,1677629175.2527902{}0.0073,-0.0138,5.7918{}0.15{}-12.36,-2.69,0{}0.0,0.0{}2{}{}1.04,1.26{}{}-0.45,-0.47{}{}0.39,0.25{}{}[0. 0.]{}
Time,1677629175.3553798{}0.0073,-0.0138,5.7918{}0.15{}-12.36,-2.69,0{}0.0,0.0{}2{}{}1.06,8.71{}{}-0.4,-3.19{}{}0.28,0.31{}{}[0. 0.]{}
Time,1677629175.4614627{}0.0073,-0.0138,5.7918{}0.15{}-12.36,-2.69,0{}0.0,0.0{}3{}{}1.06,5.94,8.81{}{}-0.48,-3.27,-2.9{}{}0.18,1.68,-0.32{}{}[0. 0. 0.]{}
Time,1677629175.5641115{}0.0073,-0.0138,5.7918{}0.15{}-12.36,-2.68,0{}0.0,-0.01{}2{}{}0.94,8.81{}{}-0.52,-2.9{}{}0.53,-0.1{}{}[0. 0.]{}
Time,1677629175.666699{}0.0075,-0.0141,5.7922{}0.15{}-12.36,-2.68,0{}0.0,-0.01{}2{}{}1.04,8.71{}{}-0.57,-3.19{}{}0.29,-0.07{}{}[0. 0.]{}
Time,1677629175.7698994{}0.0075,-0.0141,5.7922{}0.15{}-12.37,-2.69,0{}0.0,-0.01{}1{}{}8.71{}{}-3.19{}{}0.13{}{}[0.]{}
Time,1677629175.8734426{}0.0075,-0.0141,5.7922{}0.15{}-12.37,-2.69,0{}0.0,-0.01{}1{}{}8.71{}{}-3.19{}{}0.14{}{}[0.]{}
Time,1677629175.9782872{}0.0075,-0.0141,5.7922{}0.15{}-12.37,-2.69,0{}0.0,-0.01{}1{}{}8.71{}{}-3.19{}{}-0.05{}{}[0.]{}
Time,1677629176.0816371{}0.0075,-0.0141,5.7922{}0.15{}-12.37,-2.69,0{}0.0,-0.01{}2{}{}1.7,8.71{}{}0.9,-3.19{}{}-0.07,-0.01{}{}[0. 0.]{}
Time,1677629176.1848223{}0.0075,-0.0141,5.7922{}0.15{}-12.38,-2.68,0{}0.0,-0.01{}1{}{}8.71{}{}-3.19{}{}-0.0{}{}[0.]{}
Time,1677629176.287725{}0.0075,-0.0141,5.7922{}0.15{}-12.38,-2.68,0{}0.0,-0.01{}1{}{}8.71{}{}-3.19{}{}-0.13{}{}[0.]{}
Time,1677629176.3906457{}0.0075,-0.0141,5.7922{}0.15{}-12.38,-2.68,0{}0.0,-0.01{}1{}{}8.71{}{}-3.19{}{}-0.03{}{}[0.]{}
Time,1677629176.493039{}0.0075,-0.0141,5.7922{}0.15{}-12.38,-2.68,0{}0.0,-0.01{}1{}{}8.71{}{}-3.19{}{}-0.18{}{}[0.]{}
Time,1677629176.5970619{}0.0075,-0.0141,5.7922{}0.15{}-12.39,-2.69,0{}0.0,-0.01{}1{}{}8.71{}{}-3.19{}{}0.05{}{}[0.]{}
Time,1677629176.6993191{}0.0074,-0.0141,5.7923{}0.15{}-12.39,-2.69,0{}0.0,-0.01{}1{}{}8.71{}{}-3.19{}{}0.21{}{}[0.]{}
Time,1677629176.8016572{}0.0074,-0.0141,5.7923{}0.15{}-12.39,-2.69,0{}0.0,-0.02{}1{}{}8.71{}{}-3.19{}{}0.13{}{}[0.]{}
Time,1677629176.9068224{}0.0074,-0.0141,5.7923{}0.15{}-12.39,-2.69,0{}0.0,-0.03{}1{}{}8.71{}{}-3.19{}{}0.12{}{}[0.]{}
Time,1677629177.0105927{}0.0074,-0.0141,5.7923{}0.15{}-12.39,-2.7,0{}0.0,-0.03{}1{}{}8.6{}{}-3.48{}{}0.2{}{}[0.]{}
Time,1677629177.1140063{}0.0074,-0.0141,5.7923{}0.15{}-12.39,-2.7,0{}0.0,-0.03{}1{}{}8.6{}{}-3.48{}{}0.2{}{}[0.]{}
Time,1677629177.2197342{}0.0074,-0.0141,5.7923{}0.17{}-12.39,-2.72,0{}0.0,-0.03{}1{}{}8.6{}{}-3.48{}{}0.18{}{}[0.]{}
Time,1677629177.3234048{}0.0074,-0.0141,5.7923{}0.17{}-12.39,-2.73,0{}0.0,-0.04{}1{}{}8.71{}{}-3.19{}{}0.25{}{}[0.]{}
Time,1677629177.42773{}0.0074,-0.0141,5.7923{}0.17{}-12.39,-2.73,0{}0.0,-0.04{}1{}{}8.71{}{}-3.19{}{}-0.02{}{}[0.]{}
Time,1677629177.5310612{}0.0074,-0.0141,5.7923{}0.17{}-12.4,-2.74,0{}0.0,-0.04{}1{}{}8.71{}{}-3.19{}{}0.14{}{}[0.]{}
Time,1677629177.6336586{}0.0073,-0.0145,5.7925{}0.15{}-12.4,-2.74,0{}0.0,-0.04{}1{}{}8.71{}{}-3.19{}{}-0.04{}{}[0.]{}
Time,1677629177.7371109{}0.0073,-0.0145,5.7925{}0.15{}-12.39,-2.74,0{}0.0,-0.04{}2{}{}1.7,8.71{}{}0.9,-3.19{}{}-0.04,-0.06{}{}[0. 0.]{}
Time,1677629177.8429809{}0.0073,-0.0145,5.7925{}0.15{}-12.39,-2.74,0{}0.0,-0.04{}1{}{}8.71{}{}-3.19{}{}-0.06{}{}[0.]{}
Time,1677629177.9457054{}0.0073,-0.0145,5.7925{}0.15{}-12.39,-2.75,0{}0.0,-0.04{}1{}{}8.71{}{}-3.19{}{}-0.06{}{}[0.]{}
Time,1677629178.0484304{}0.0073,-0.0145,5.7925{}0.15{}-12.39,-2.75,0{}0.0,-0.04{}2{}{}1.76,8.71{}{}0.85,-3.19{}{}-0.04,0.07{}{}[0. 0.]{}
Time,1677629178.1518738{}0.0073,-0.0145,5.7925{}0.15{}-12.39,-2.76,0{}0.0,-0.04{}1{}{}8.71{}{}-3.19{}{}0.05{}{}[0.]{}
Time,1677629178.2543519{}0.0073,-0.0145,5.7925{}0.15{}-12.39,-2.76,0{}0.0,-0.04{}1{}{}8.71{}{}-3.19{}{}0.06{}{}[0.]{}
Time,1677629178.3579273{}0.0073,-0.0145,5.7925{}0.15{}-12.39,-2.76,0{}0.0,-0.04{}1{}{}8.6{}{}-3.48{}{}0.14{}{}[0.]{}
Time,1677629178.4606316{}0.0073,-0.0145,5.7925{}0.15{}-12.39,-2.76,0{}0.0,-0.04{}1{}{}8.71{}{}-3.19{}{}0.35{}{}[0.]{}
Time,1677629178.5639498{}0.0073,-0.0145,5.7925{}0.15{}-12.39,-2.76,0{}0.01,-0.04{}1{}{}8.71{}{}-3.19{}{}-0.12{}{}[0.]{}
Time,1677629178.670888{}0.0077,-0.0142,5.7928{}0.15{}-12.39,-2.76,0{}0.01,-0.04{}1{}{}8.71{}{}-3.19{}{}-0.2{}{}[0.]{}
Time,1677629178.7743208{}0.0077,-0.0142,5.7928{}0.15{}-12.39,-2.77,0{}0.01,-0.04{}1{}{}8.71{}{}-3.19{}{}-0.05{}{}[0.]{}
Time,1677629178.8764944{}0.0077,-0.0142,5.7928{}0.15{}-12.39,-2.77,0{}0.01,-0.04{}1{}{}8.71{}{}-3.19{}{}0.16{}{}[0.]{}
Time,1677629178.97875{}0.0077,-0.0142,5.7928{}0.15{}-12.39,-2.78,0{}0.01,-0.04{}1{}{}8.71{}{}-3.19{}{}-0.1{}{}[0.]{}
Time,1677629179.0818362{}0.0077,-0.0142,5.7928{}0.15{}-12.39,-2.78,0{}0.01,-0.04{}1{}{}8.6{}{}-3.48{}{}-0.11{}{}[0.]{}
Time,1677629179.1843007{}0.0077,-0.0142,5.7928{}0.15{}-12.39,-2.78,0{}0.0,-0.04{}1{}{}8.71{}{}-3.19{}{}-0.12{}{}[0.]{}
Time,1677629179.2871063{}0.0077,-0.0142,5.7928{}0.15{}-12.39,-2.78,0{}0.0,-0.04{}1{}{}8.71{}{}-3.19{}{}-0.11{}{}[0.]{}
Time,1677629179.390869{}0.0077,-0.0142,5.7928{}0.15{}-12.4,-2.78,0{}0.0,-0.03{}1{}{}8.71{}{}-3.19{}{}-0.04{}{}[0.]{}
Time,1677629179.4938214{}0.0077,-0.0142,5.7928{}0.15{}-12.4,-2.78,0{}0.0,-0.03{}1{}{}8.6{}{}-3.48{}{}0.16{}{}[0.]{}
Time,1677629179.5974364{}0.0077,-0.0142,5.7928{}0.15{}-12.4,-2.79,0{}0.0,-0.03{}1{}{}8.71{}{}-3.19{}{}-0.04{}{}[0.]{}
Time,1677629179.6997313{}0.008,-0.0138,5.793{}0.15{}-12.4,-2.79,0{}0.0,-0.03{}1{}{}8.71{}{}-3.19{}{}-0.32{}{}[0.]{}
Time,1677629179.8031921{}0.008,-0.0138,5.793{}0.15{}-12.4,-2.79,0{}0.0,-0.03{}1{}{}8.71{}{}-3.19{}{}-0.14{}{}[0.]{}
Time,1677629179.9061768{}0.008,-0.0138,5.793{}0.15{}-12.4,-2.8,0{}0.0,-0.04{}1{}{}8.6{}{}-3.48{}{}0.13{}{}[0.]{}
Time,1677629180.0093207{}0.008,-0.0138,5.793{}0.15{}-12.4,-2.8,0{}0.0,-0.04{}1{}{}8.6{}{}-3.48{}{}-0.1{}{}[0.]{}
Time,1677629180.1146686{}0.008,-0.0138,5.793{}0.15{}-12.4,-2.8,0{}0.0,-0.04{}1{}{}8.6{}{}-3.48{}{}-0.2{}{}[0.]{}
Time,1677629180.2210217{}0.008,-0.0138,5.793{}0.15{}-12.41,-2.82,0{}0.0,-0.04{}1{}{}8.6{}{}-3.48{}{}-0.2{}{}[0.]{}
Time,1677629180.3239508{}0.008,-0.0138,5.793{}0.15{}-12.42,-2.83,0{}0.0,-0.04{}1{}{}8.6{}{}-3.48{}{}0.03{}{}[0.]{}
Time,1677629180.427204{}0.008,-0.0138,5.793{}0.15{}-12.42,-2.83,0{}0.0,-0.04{}1{}{}8.6{}{}-3.48{}{}-0.03{}{}[0.]{}
Time,1677629180.529556{}0.008,-0.0138,5.793{}0.15{}-12.42,-2.84,0{}0.0,-0.04{}1{}{}8.6{}{}-3.48{}{}-0.32{}{}[0.]{}
Time,1677629180.6318748{}0.0083,-0.0136,5.7932{}0.15{}-12.42,-2.84,0{}0.0,-0.04{}1{}{}8.6{}{}-3.48{}{}-0.12{}{}[0.]{}
Time,1677629180.7350128{}0.0083,-0.0136,5.7932{}0.15{}-12.42,-2.84,0{}0.0,-0.04{}1{}{}8.71{}{}-3.19{}{}-0.09{}{}[0.]{}
Time,1677629180.8381658{}0.0083,-0.0136,5.7932{}0.15{}-12.42,-2.84,0{}0.0,-0.04{}1{}{}8.71{}{}-3.19{}{}-0.11{}{}[0.]{}
Time,1677629180.940745{}0.0083,-0.0136,5.7932{}0.15{}-12.43,-2.85,0{}0.0,-0.03{}1{}{}8.71{}{}-3.19{}{}-0.11{}{}[0.]{}
Time,1677629181.0429618{}0.0083,-0.0136,5.7932{}0.15{}-12.43,-2.85,0{}0.0,-0.03{}1{}{}8.71{}{}-3.19{}{}-0.15{}{}[0.]{}
Time,1677629181.1452258{}0.0083,-0.0136,5.7932{}0.15{}-12.43,-2.85,0{}0.0,-0.03{}1{}{}8.71{}{}-3.19{}{}0.07{}{}[0.]{}
Time,1677629181.2475886{}0.0083,-0.0136,5.7932{}0.15{}-12.43,-2.85,0{}0.0,-0.03{}1{}{}8.71{}{}-3.19{}{}-0.14{}{}[0.]{}
Time,1677629181.350181{}0.0083,-0.0136,5.7932{}0.15{}-12.43,-2.86,0{}0.0,-0.03{}1{}{}8.7{}{}-3.19{}{}-0.53{}{}[0.]{}
Time,1677629181.4528258{}0.0083,-0.0136,5.7932{}0.15{}-12.43,-2.86,0{}0.0,-0.03{}1{}{}8.7{}{}-3.19{}{}-0.55{}{}[0.]{}
Time,1677629181.5566301{}0.0083,-0.0136,5.7932{}0.15{}-12.42,-2.87,0{}0.0,-0.03{}1{}{}8.71{}{}-3.19{}{}-0.16{}{}[0.]{}
