Time,1677624807.607225{}0.0259,-0.0047,5.4195{}2.33{}0,0,0{}0.0,0.0{}9{}{}2.31,3.83,5.9,6.0,7.68,7.66,8.78,9.21,18.41{}{}0.68,0.78,0.96,-1.42,0.73,0.5,-3.77,-4.74,1.16{}{}0.16,1.45,1.47,1.97,1.08,2.12,3.15,3.21,2.01{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677624807.7134738{}0.0259,-0.0047,5.4195{}2.33{}0,0,0{}0.0,0.0{}9{}{}2.31,3.83,5.9,6.0,7.68,7.74,8.8,9.22,18.38{}{}0.68,0.78,0.96,-1.42,0.73,0.25,-3.77,-4.74,1.16{}{}0.15,1.47,1.45,1.96,1.1,1.84,3.09,3.16,2.32{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677624807.8214586{}0.0259,-0.0047,5.4195{}2.33{}0,0,0{}0.0,0.0{}10{}{}2.31,3.83,5.9,6.0,7.67,7.77,8.83,9.23,10.72,18.38{}{}0.68,0.78,0.96,-1.42,0.73,0.25,-3.77,-4.74,-4.1,1.16{}{}0.15,1.48,1.45,1.97,1.12,1.71,3.02,3.15,3.3,2.27{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677624807.9279587{}0.0259,-0.0047,5.4195{}2.33{}0,0,0{}0.0,0.0{}9{}{}2.32,3.83,5.9,6.0,7.68,7.76,8.82,9.23,18.26{}{}0.68,0.78,0.96,-1.42,0.73,0.5,-3.77,-4.74,1.16{}{}0.15,1.47,1.46,1.97,1.07,1.73,3.03,3.14,3.1{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677624808.0431066{}0.0259,-0.0047,5.4195{}2.33{}0,0,0{}0.0,0.0{}9{}{}2.32,3.82,5.9,6.0,7.68,7.76,8.82,9.22,18.31{}{}0.68,0.78,0.96,-1.42,0.73,0.5,-3.77,-4.74,1.16{}{}0.15,1.48,1.45,1.97,1.11,1.72,3.03,3.18,2.79{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677624808.1512313{}0.0259,-0.0047,5.4195{}2.33{}0,0,0{}0.0,0.0{}9{}{}2.32,3.83,5.9,6.0,7.68,7.8,8.81,9.23,18.36{}{}0.68,0.78,0.96,-1.42,0.73,0.25,-3.77,-4.74,1.74{}{}0.13,1.47,1.45,1.97,1.1,1.56,3.06,3.14,2.05{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677624808.2576685{}0.0259,-0.0047,5.4195{}2.33{}0,0,0{}0.0,0.0{}10{}{}2.31,3.83,5.9,6.0,7.68,7.8,8.8,9.23,10.65,18.39{}{}0.68,0.78,0.96,-1.42,0.73,0.25,-3.77,-4.74,-4.1,1.16{}{}0.15,1.47,1.45,1.98,1.05,1.59,3.08,3.14,3.49,2.25{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677624808.3648593{}0.0259,-0.0047,5.4195{}2.33{}0,0,0{}0.0,0.0{}9{}{}2.32,3.83,5.9,6.0,7.68,7.78,8.79,9.23,18.42{}{}0.68,0.78,0.96,-1.42,0.73,0.25,-3.77,-4.74,1.16{}{}0.15,1.46,1.45,1.97,1.1,1.65,3.11,3.15,1.92{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677624808.4757452{}0.0259,-0.0047,5.4195{}2.33{}0,0,0{}0.0,0.0{}9{}{}2.31,3.83,5.9,6.0,7.68,7.76,8.81,9.22,18.35{}{}0.68,0.78,0.96,-1.42,0.73,0.5,-3.77,-4.74,1.16{}{}0.17,1.45,1.46,1.97,1.07,1.71,3.05,3.18,2.55{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677624808.5960166{}0.0259,-0.0047,5.4195{}2.33{}0,0,0{}0.0,0.0{}9{}{}2.31,3.83,5.9,6.0,7.68,7.76,8.81,9.22,18.35{}{}0.68,0.78,0.96,-1.42,0.73,0.5,-3.77,-4.74,1.16{}{}0.17,1.45,1.46,1.97,1.07,1.71,3.05,3.18,2.55{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677624808.7036994{}0.0259,-0.0047,5.4195{}2.33{}0,0,0{}0.0,0.0{}9{}{}2.31,3.83,5.91,6.0,7.68,7.84,8.82,9.21,18.35{}{}0.68,0.78,0.96,-1.42,0.73,0.25,-3.77,-4.74,1.16{}{}0.16,1.47,1.42,1.96,1.05,1.34,3.04,3.21,2.5{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677624808.8160064{}0.0259,-0.0047,5.4195{}2.33{}0,0,0{}0.0,0.0{}12{}{}1.54,2.31,3.82,5.9,6.0,5.95,7.69,7.78,8.81,9.04,10.72,18.28{}{}0.53,0.68,0.78,0.96,-1.42,3.25,0.73,0.5,-3.77,-5.08,-4.1,1.74{}{}-0.94,0.17,1.48,1.46,1.96,1.46,1.0,1.6,3.06,3.17,3.29,2.67{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677624808.92418{}0.0259,-0.0047,5.4195{}2.33{}0,0,0{}0.0,0.0{}9{}{}2.32,3.83,5.9,6.0,7.69,7.77,8.8,9.18,18.33{}{}0.68,0.78,0.96,-1.42,0.73,0.5,-3.77,-4.74,1.16{}{}0.14,1.46,1.45,1.97,1.03,1.65,3.09,3.29,2.68{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677624809.0387015{}0.0259,-0.0047,5.4195{}2.33{}0,0,0{}0.0,0.0{}10{}{}2.31,3.83,5.9,6.0,5.97,7.69,7.73,8.81,9.19,18.36{}{}0.68,0.78,0.96,-1.42,3.25,0.73,0.5,-3.77,-4.74,1.16{}{}0.17,1.48,1.47,1.95,1.35,0.98,1.85,3.07,3.26,2.42{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677624809.146394{}0.0259,-0.0047,5.4195{}2.33{}0,0,0{}0.0,0.0{}10{}{}2.31,3.83,5.91,6.01,7.69,7.75,8.78,9.18,10.75,18.3{}{}0.68,0.78,0.96,-1.42,0.73,0.5,-3.77,-4.74,-4.1,1.16{}{}0.16,1.47,1.43,1.95,0.98,1.74,3.14,3.27,3.2,2.86{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677624809.2542775{}0.0259,-0.0047,5.4195{}2.33{}0,0,0{}0.0,0.0{}10{}{}2.32,3.84,5.9,6.0,7.68,7.76,8.79,9.17,10.73,18.37{}{}0.68,0.78,0.96,-1.42,0.73,0.5,-3.77,-4.74,-4.1,1.16{}{}0.14,1.45,1.45,1.97,1.04,1.72,3.12,3.32,3.27,2.37{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677624809.3619003{}0.0259,-0.0047,5.4195{}2.33{}0,0,0{}0.0,0.0{}10{}{}2.32,3.83,5.91,6.01,7.68,7.75,8.81,9.17,10.69,18.4{}{}0.68,0.78,0.96,-1.42,0.73,0.5,-3.77,-4.74,-4.1,1.16{}{}0.15,1.47,1.43,1.94,1.05,1.75,3.06,3.32,3.39,2.12{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677624809.4722247{}0.0259,-0.0047,5.4195{}2.33{}0,0,0{}0.0,0.0{}10{}{}2.32,3.83,5.9,6.01,7.69,7.73,8.81,9.18,10.68,18.38{}{}0.68,0.78,0.96,-1.42,0.73,0.5,-3.77,-4.74,-4.1,1.74{}{}0.14,1.46,1.44,1.95,1.02,1.85,3.06,3.28,3.42,1.93{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677624809.580356{}0.0259,-0.0047,5.4195{}2.33{}0,0,0{}0.0,0.0{}10{}{}2.32,3.83,5.91,6.0,7.68,7.82,8.78,9.17,10.68,18.23{}{}0.68,0.78,0.96,-1.42,0.73,0.25,-3.77,-4.74,-4.1,1.74{}{}0.13,1.48,1.41,1.96,1.07,1.46,3.16,3.3,3.43,3.02{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
