Time,1677622986.932285{}0.0254,-0.0041,5.4318{}1.69{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622987.0362215{}0.0254,-0.0041,5.4318{}1.69{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622987.1401112{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622987.24549{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622987.3552966{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622987.4619966{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622987.568559{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622987.6798189{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622987.7879052{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622987.8936026{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622987.9987385{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622988.1121914{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622988.2277527{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622988.3339822{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622988.4403572{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622988.5461404{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622988.6566563{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622988.7638206{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622988.8703208{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622988.975853{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622989.0929189{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622989.2009974{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622989.3068218{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622989.414597{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622989.5214334{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622989.6280928{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622989.7363455{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622989.842796{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622989.9483054{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622990.053071{}0.0253,-0.0041,5.4317{}1.65{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622990.15594{}0.0258,-0.0038,5.4314{}1.7{}0,0,0{}0.0,-0.01{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622990.2586906{}0.0258,-0.0038,5.4314{}1.7{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622990.3615623{}0.0258,-0.0038,5.4314{}1.7{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622990.4653776{}0.0258,-0.0038,5.4314{}1.7{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622990.5694096{}0.0258,-0.0038,5.4314{}1.7{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622990.6744978{}0.0258,-0.0038,5.4314{}1.71{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622990.778507{}0.0258,-0.0038,5.4314{}1.71{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622990.8841467{}0.0258,-0.0038,5.4314{}1.71{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622990.9879894{}0.0258,-0.0038,5.4314{}1.71{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622991.0919034{}0.0258,-0.0038,5.4314{}1.71{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622991.1958904{}0.0257,-0.0039,5.4313{}1.65{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622991.30012{}0.0257,-0.0039,5.4313{}1.65{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622991.4040508{}0.0257,-0.0039,5.4313{}1.65{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622991.5081398{}0.0257,-0.0039,5.4313{}1.65{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622991.61289{}0.0257,-0.0039,5.4313{}1.68{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622991.716527{}0.0257,-0.0039,5.4313{}1.68{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622991.8200994{}0.0257,-0.0039,5.4313{}1.68{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622991.924368{}0.0257,-0.0039,5.4313{}1.68{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622992.0289612{}0.0257,-0.0039,5.4313{}1.68{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622992.1318238{}0.0257,-0.0039,5.4313{}1.65{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622992.2344956{}0.0257,-0.0039,5.4313{}1.65{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622992.3374894{}0.0257,-0.0039,5.4313{}1.65{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622992.4404683{}0.0257,-0.0039,5.4313{}1.65{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622992.5433607{}0.0257,-0.0039,5.4313{}1.65{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622992.6487567{}0.0257,-0.0039,5.4313{}1.66{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622992.754813{}0.0257,-0.0039,5.4313{}1.66{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622992.8614943{}0.0257,-0.0039,5.4313{}1.66{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622992.9678617{}0.0257,-0.0039,5.4313{}1.66{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622993.0740566{}0.0257,-0.0039,5.4313{}1.66{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622993.189079{}0.0257,-0.0039,5.4313{}1.66{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622993.2944937{}0.0257,-0.0039,5.4313{}1.66{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622993.4013348{}0.0257,-0.0039,5.4313{}1.66{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622993.507575{}0.0257,-0.0039,5.4313{}1.66{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622993.6206446{}0.0257,-0.0039,5.4313{}1.66{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622993.7265098{}0.0257,-0.0039,5.4313{}1.66{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622993.8319612{}0.0257,-0.0039,5.4313{}1.66{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622993.9391963{}0.0257,-0.0039,5.4313{}1.66{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622994.044827{}0.0257,-0.0039,5.4313{}1.66{}0,0,0{}0.0,0.0{}7{}{}2.34,3.73,5.91,5.95,7.73,7.68,9.26{}{}0.6,0.78,0.96,-1.62,0.49,0.25,-4.74{}{}0.14,1.64,1.44,2.05,0.52,2.1,3.05{}{}[0. 0. 0. 0. 0. 0. 0.]{}
