Time,1677623219.662776{}0.0259,-0.0019,5.4171{}2.09{}0,0,0{}0.0,0.0{}6{}{}2.31,3.78,5.89,5.98,7.73,18.48{}{}0.76,0.78,1.15,-1.42,0.73,1.16{}{}0.17,1.58,1.36,2.04,0.63,1.22{}{}[0. 0. 0. 0. 0. 0.]{}
Time,1677623219.7745245{}0.0259,-0.0019,5.4171{}2.09{}0,0,0{}0.0,0.0{}6{}{}2.31,3.78,5.89,5.98,7.73,18.48{}{}0.76,0.78,1.15,-1.42,0.73,1.16{}{}0.17,1.58,1.36,2.04,0.63,1.22{}{}[0. 0. 0. 0. 0. 0.]{}
Time,1677623219.8814218{}0.0259,-0.0019,5.4171{}2.09{}0,0,0{}0.0,0.0{}9{}{}1.63,2.31,2.5,3.79,5.89,6.02,6.06,7.73,18.47{}{}0.53,0.76,0.69,0.78,1.15,-1.21,0.87,0.73,1.16{}{}-0.78,0.2,0.95,1.56,1.38,2.03,3.26,0.62,1.43{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677623219.9877598{}0.0259,-0.0019,5.4171{}2.09{}0,0,0{}0.0,0.0{}8{}{}2.31,2.53,3.79,5.89,6.03,6.01,7.72,18.46{}{}0.76,0.69,0.78,1.15,-1.21,0.87,0.73,1.16{}{}0.19,0.86,1.56,1.37,2.02,3.35,0.7,1.51{}{}[0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677623220.136587{}0.0259,-0.0019,5.4171{}2.09{}0,0,0{}0.0,0.0{}8{}{}1.22,2.31,2.44,3.82,5.9,6.03,7.73,18.45{}{}-0.6,0.76,0.69,0.78,1.15,-1.21,0.73,1.16{}{}0.18,0.18,1.09,1.49,1.31,2.01,0.65,1.58{}{}[0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677623220.2401078{}0.0259,-0.0019,5.4171{}2.09{}0,0,0{}0.0,0.0{}7{}{}1.2,2.31,2.47,3.78,5.9,5.98,7.73{}{}-0.64,0.76,0.69,0.78,1.15,-1.42,0.73{}{}0.16,0.21,1.02,1.59,1.33,2.02,0.62{}{}[0. 0. 0. 0. 0. 0. 0.]{}
Time,1677623220.3438807{}0.0259,-0.0019,5.4171{}2.09{}0,0,0{}0.0,0.0{}9{}{}1.18,1.59,2.32,2.48,3.82,5.86,5.98,7.74,18.51{}{}-0.66,0.52,0.76,0.69,0.78,1.15,-1.42,0.73,1.16{}{}0.43,-0.79,0.13,0.99,1.5,1.49,2.04,0.56,0.65{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677623220.447305{}0.0259,-0.0019,5.4171{}2.09{}0,0,0{}0.0,0.0{}8{}{}1.17,2.31,2.53,3.76,5.89,5.98,7.72,18.5{}{}-0.58,0.76,0.69,0.78,1.15,-1.42,0.73,1.16{}{}0.2,0.19,0.85,1.63,1.34,2.03,0.71,0.88{}{}[0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677623220.5504003{}0.0259,-0.0019,5.4171{}2.09{}0,0,0{}0.0,0.0{}8{}{}1.1,2.32,2.42,3.83,5.88,6.04,7.72,18.46{}{}-0.61,0.76,0.69,0.78,1.15,-1.21,0.73,1.16{}{}0.31,0.15,1.12,1.47,1.39,1.99,0.7,1.5{}{}[0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677623220.6539538{}0.0259,-0.0019,5.4171{}2.09{}0,0,0{}-0.02,0.0{}10{}{}1.12,1.34,1.61,1.66,2.31,3.8,5.89,5.97,7.72,18.45{}{}-0.61,-0.52,0.52,-0.23,0.76,0.78,1.15,-1.42,0.73,1.16{}{}0.25,0.48,-0.76,0.79,0.2,1.55,1.35,2.06,0.74,1.65{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677623220.761455{}0.0259,-0.0019,5.4171{}2.09{}0,0,0{}-0.02,0.0{}9{}{}1.3,1.6,2.31,2.44,3.8,5.9,5.97,7.73,18.45{}{}-0.51,0.53,0.76,0.69,0.78,1.15,-1.42,0.73,1.16{}{}0.51,-0.83,0.15,1.08,1.56,1.32,2.06,0.65,1.6{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677623220.867528{}0.0259,-0.0019,5.4171{}2.09{}0,0,0{}-0.02,0.0{}8{}{}1.26,2.31,2.38,3.78,5.89,6.01,7.74,18.43{}{}-0.55,0.76,0.69,0.78,1.15,-1.21,0.73,1.16{}{}0.51,0.19,1.22,1.58,1.34,2.06,0.56,1.82{}{}[0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677623220.9738436{}0.0259,-0.0019,5.4171{}2.09{}0,0,0{}-0.02,0.0{}7{}{}2.31,2.56,3.79,5.87,6.0,7.73,18.48{}{}0.76,0.69,0.78,1.15,-1.42,0.73,1.16{}{}0.16,0.76,1.56,1.43,1.98,0.62,1.22{}{}[0. 0. 0. 0. 0. 0. 0.]{}
