Time,1677625926.59018{}0.0253,-0.0051,5.4204{}2.4{}0,0,0{}-0.01,-0.01{}9{}{}2.32,3.84,5.9,6.07,7.82,8.98,9.23,10.74,18.39{}{}0.68,0.78,0.96,-1.21,0.5,-3.46,-4.74,-4.1,1.16{}{}0.09,1.44,1.45,1.9,1.38,2.93,3.15,3.23,2.18{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677625926.6994998{}0.0253,-0.0051,5.4204{}2.4{}0,0,0{}-0.01,-0.01{}8{}{}3.83,5.91,5.96,7.81,8.97,9.23,10.74,18.31{}{}0.78,0.96,-1.62,0.5,-3.46,-4.74,-4.1,1.16{}{}1.46,1.44,1.92,1.43,2.96,3.13,3.22,2.77{}{}[0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677625926.8082967{}0.0253,-0.0051,5.4204{}2.4{}0,0,0{}-0.01,-0.01{}9{}{}2.31,3.84,5.9,6.01,7.82,8.98,9.23,10.73,18.22{}{}0.68,0.78,0.96,-1.42,0.5,-3.46,-4.74,-4.1,1.74{}{}0.18,1.44,1.44,1.94,1.41,2.92,3.14,3.27,3.09{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677625926.917265{}0.0253,-0.0051,5.4204{}2.4{}0,0,0{}-0.01,-0.01{}9{}{}2.32,3.85,5.9,6.06,7.82,8.97,9.24,10.8,18.42{}{}0.68,0.78,0.96,-1.21,0.5,-3.46,-4.74,-4.1,1.16{}{}0.12,1.42,1.45,1.92,1.4,2.96,3.11,3.02,1.92{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677625927.023597{}0.0253,-0.0051,5.4204{}2.4{}0,0,0{}-0.01,-0.01{}9{}{}2.32,3.82,5.9,6.06,7.81,8.84,9.23,10.73,18.41{}{}0.68,0.78,0.96,-1.21,0.5,-3.77,-4.74,-4.1,1.16{}{}0.09,1.49,1.45,1.92,1.47,2.98,3.13,3.27,2.08{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677625927.1358383{}0.0253,-0.0051,5.4204{}2.4{}0,0,0{}-0.01,-0.01{}9{}{}2.32,3.83,5.9,6.02,7.78,8.84,9.23,10.72,18.4{}{}0.68,0.78,0.96,-1.42,0.5,-3.77,-4.74,-4.1,1.16{}{}0.07,1.47,1.46,1.92,1.62,2.96,3.13,3.3,2.09{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677625927.2441943{}0.0253,-0.0051,5.4204{}2.4{}0,0,0{}-0.01,-0.01{}10{}{}2.32,3.82,5.9,5.96,6.07,7.77,8.99,9.23,10.76,18.4{}{}0.68,0.78,0.96,-1.62,-1.21,0.5,-3.46,-4.74,-4.1,1.16{}{}0.09,1.48,1.46,1.93,1.9,1.65,2.91,3.13,3.15,2.17{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677625927.3606384{}0.0253,-0.0051,5.4204{}2.4{}0,0,0{}-0.01,-0.01{}9{}{}2.32,3.82,5.9,6.01,7.76,9.0,9.22,10.7,18.44{}{}0.68,0.78,0.96,-1.42,0.5,-3.46,-4.74,-4.1,1.16{}{}0.1,1.48,1.46,1.93,1.69,2.88,3.16,3.37,1.8{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677625927.4674006{}0.0253,-0.0051,5.4204{}2.4{}0,0,0{}-0.01,-0.01{}9{}{}2.32,3.82,5.9,6.01,7.76,9.0,9.22,10.7,18.44{}{}0.68,0.78,0.96,-1.42,0.5,-3.46,-4.74,-4.1,1.16{}{}0.1,1.48,1.46,1.93,1.69,2.88,3.16,3.37,1.8{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677625927.5736856{}0.0253,-0.0051,5.4204{}2.4{}0,0,0{}-0.01,-0.01{}9{}{}2.32,3.83,5.9,6.02,7.77,9.01,9.24,10.74,18.22{}{}0.68,0.78,0.96,-1.42,0.5,-3.46,-4.74,-4.1,1.74{}{}0.1,1.46,1.44,1.91,1.66,2.85,3.1,3.21,3.08{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
